warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH03,SKU00048,Biscuits Avancer,347,21,2026-01-09,23:59:59
WH03,SKU00049,Légumes surgelés Trésor,474,7,2026-01-09,23:59:59
WH03,SKU00050,Oranges Terminer,49,5,2026-01-09,23:59:59
WH03,SKU00051,Thé Tant,498,60,2026-01-09,23:59:59
WH03,SKU00052,Légumes surgelés Chambre,91,1,2026-01-09,23:59:59
WH03,SKU00053,Glace Bas,60,8,2026-01-09,23:59:59
WH03,SKU00054,Sel Moins,332,43,2026-01-09,23:59:59
WH03,SKU00055,Conserves Inviter,303,27,2026-01-09,23:59:59
WH03,SKU00056,Lait infantile Chien,496,19,2026-01-09,23:59:59
WH03,SKU00057,Lait Étrange,321,51,2026-01-09,23:59:59
WH03,SKU00058,Lingettes Distinguer,125,1,2026-01-09,23:59:59
WH03,SKU00059,Glace Disparaître,60,3,2026-01-09,23:59:59
WH03,SKU00060,Savon Ramasser,203,31,2026-01-09,23:59:59
WH03,SKU00061,Savon Parent,154,22,2026-01-09,23:59:59
WH03,SKU00062,Huile Côté,305,61,2026-01-09,23:59:59
WH03,SKU00063,Thé Nommer,88,12,2026-01-09,23:59:59
WH03,SKU00064,Pâtes Deviner,397,11,2026-01-09,23:59:59
WH03,SKU00065,Poisson pané Flot,398,59,2026-01-09,23:59:59
WH03,SKU00066,Soda Peau,442,83,2026-01-09,23:59:59
WH03,SKU00067,Céréales Étranger,195,17,2026-01-09,23:59:59
WH03,SKU00068,Crème Bras,323,56,2026-01-09,23:59:59
WH03,SKU00069,Glace Pain,188,0,2026-01-09,23:59:59
WH03,SKU00070,Dentifrice Rejoindre,61,1,2026-01-09,23:59:59
WH03,SKU00071,Thon Chaleur,42,1,2026-01-09,23:59:59
WH03,SKU00072,Crevettes Autorité,250,41,2026-01-09,23:59:59
WH03,SKU00073,Yaourt Tenir,342,65,2026-01-09,23:59:59
WH03,SKU00074,Confiture Rassurer,115,0,2026-01-09,23:59:59
WH03,SKU00075,Couches Aide,300,36,2026-01-09,23:59:59
WH03,SKU00076,Lingettes Certainement,293,30,2026-01-09,23:59:59
WH03,SKU00077,Nettoyant Éprouver,140,22,2026-01-09,23:59:59
WH03,SKU00078,Thon Dehors,381,12,2026-01-09,23:59:59
WH03,SKU00079,Éponges Monter,406,75,2026-01-09,23:59:59
WH03,SKU00080,Confiture Poids,92,12,2026-01-09,23:59:59
WH03,SKU00081,Crème Pleurer,247,41,2026-01-09,23:59:59
WH03,SKU00082,Beurre Également,359,55,2026-01-09,23:59:59
WH03,SKU00083,Miel Mode,152,18,2026-01-09,23:59:59
WH03,SKU00084,Crème Baisser,64,1,2026-01-09,23:59:59
WH03,SKU00085,Biscuits Défendre,166,4,2026-01-09,23:59:59
WH03,SKU00086,Éponges Manier,365,68,2026-01-09,23:59:59
WH03,SKU00087,Confiture Absence,94,12,2026-01-09,23:59:59
WH03,SKU00088,Yaourt Mémoire,416,2,2026-01-09,23:59:59
WH03,SKU00089,Biscuits Faute,201,35,2026-01-09,23:59:59
WH03,SKU00090,Laitue Parvenir,418,68,2026-01-09,23:59:59
WH03,SKU00091,Lait infantile Fortune,401,67,2026-01-09,23:59:59
WH03,SKU00092,Shampoing Nord,250,4,2026-01-09,23:59:59
WH03,SKU00093,Lait infantile Vif,265,53,2026-01-09,23:59:59
WH03,SKU00094,Poisson pané Rencontrer,299,34,2026-01-09,23:59:59
WH03,SKU00095,Boeuf Toucher,365,15,2026-01-09,23:59:59
WH03,SKU00096,Lessive Point,385,26,2026-01-09,23:59:59
WH03,SKU00097,Huile Curiosité,494,84,2026-01-09,23:59:59
WH03,SKU00098,Lingettes Discuter,459,15,2026-01-09,23:59:59
WH03,SKU00099,Poulet Gauche,92,5,2026-01-09,23:59:59
WH03,SKU00100,Sucre Émotion,2,0,2026-01-09,23:59:59
