warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH01,SKU00086,Éponges Manier,36,0,2026-01-11,23:59:59
WH01,SKU00087,Confiture Absence,333,20,2026-01-11,23:59:59
WH01,SKU00088,Yaourt Mémoire,306,5,2026-01-11,23:59:59
WH01,SKU00089,Biscuits Faute,212,4,2026-01-11,23:59:59
WH01,SKU00090,Laitue Parvenir,240,19,2026-01-11,23:59:59
WH01,SKU00091,Lait infantile Fortune,193,38,2026-01-11,23:59:59
WH01,SKU00092,Shampoing Nord,20,1,2026-01-11,23:59:59
WH01,SKU00093,Lait infantile Vif,298,47,2026-01-11,23:59:59
WH01,SKU00094,Poisson pané Rencontrer,489,67,2026-01-11,23:59:59
WH01,SKU00095,Boeuf Toucher,111,3,2026-01-11,23:59:59
WH01,SKU00096,Lessive Point,483,3,2026-01-11,23:59:59
WH01,SKU00097,Huile Curiosité,134,7,2026-01-11,23:59:59
WH01,SKU00098,Lingettes Discuter,431,69,2026-01-11,23:59:59
WH01,SKU00099,Poulet Gauche,420,35,2026-01-11,23:59:59
WH01,SKU00100,Sucre Émotion,34,4,2026-01-11,23:59:59
