warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH03,SKU00056,Lait infantile Chien,221,32,2026-01-11,23:59:59
WH03,SKU00057,Lait Étrange,408,58,2026-01-11,23:59:59
WH03,SKU00058,Lingettes Distinguer,132,8,2026-01-11,23:59:59
WH03,SKU00059,Glace Disparaître,432,83,2026-01-11,23:59:59
WH03,SKU00060,Savon Ramasser,455,86,2026-01-11,23:59:59
WH03,SKU00061,Savon Parent,255,3,2026-01-11,23:59:59
WH03,SKU00062,Huile Côté,57,7,2026-01-11,23:59:59
WH03,SKU00063,Thé Nommer,99,5,2026-01-11,23:59:59
WH03,SKU00064,Pâtes Deviner,445,82,2026-01-11,23:59:59
WH03,SKU00065,Poisson pané Flot,478,86,2026-01-11,23:59:59
WH03,SKU00066,Soda Peau,12,2,2026-01-11,23:59:59
WH03,SKU00067,Céréales Étranger,270,26,2026-01-11,23:59:59
WH03,SKU00068,Crème Bras,407,43,2026-01-11,23:59:59
WH03,SKU00069,Glace Pain,448,18,2026-01-11,23:59:59
WH03,SKU00070,Dentifrice Rejoindre,113,14,2026-01-11,23:59:59
WH03,SKU00071,Thon Chaleur,236,28,2026-01-11,23:59:59
WH03,SKU00072,Crevettes Autorité,67,9,2026-01-11,23:59:59
WH03,SKU00073,Yaourt Tenir,220,25,2026-01-11,23:59:59
WH03,SKU00074,Confiture Rassurer,349,41,2026-01-11,23:59:59
WH03,SKU00075,Couches Aide,208,12,2026-01-11,23:59:59
WH03,SKU00076,Lingettes Certainement,99,14,2026-01-11,23:59:59
WH03,SKU00077,Nettoyant Éprouver,1,0,2026-01-11,23:59:59
WH03,SKU00078,Thon Dehors,142,1,2026-01-11,23:59:59
WH03,SKU00079,Éponges Monter,330,5,2026-01-11,23:59:59
WH03,SKU00080,Confiture Poids,473,80,2026-01-11,23:59:59
WH03,SKU00081,Crème Pleurer,358,45,2026-01-11,23:59:59
WH03,SKU00082,Beurre Également,417,19,2026-01-11,23:59:59
WH03,SKU00083,Miel Mode,416,56,2026-01-11,23:59:59
WH03,SKU00084,Crème Baisser,477,68,2026-01-11,23:59:59
WH03,SKU00085,Biscuits Défendre,32,0,2026-01-11,23:59:59
WH03,SKU00086,Éponges Manier,474,47,2026-01-11,23:59:59
WH03,SKU00087,Confiture Absence,166,33,2026-01-11,23:59:59
WH03,SKU00088,Yaourt Mémoire,337,5,2026-01-11,23:59:59
WH03,SKU00089,Biscuits Faute,18,0,2026-01-11,23:59:59
WH03,SKU00090,Laitue Parvenir,471,19,2026-01-11,23:59:59
WH03,SKU00091,Lait infantile Fortune,247,43,2026-01-11,23:59:59
WH03,SKU00092,Shampoing Nord,91,4,2026-01-11,23:59:59
WH03,SKU00093,Lait infantile Vif,33,2,2026-01-11,23:59:59
WH03,SKU00094,Poisson pané Rencontrer,95,10,2026-01-11,23:59:59
WH03,SKU00095,Boeuf Toucher,237,42,2026-01-11,23:59:59
WH03,SKU00096,Lessive Point,433,24,2026-01-11,23:59:59
WH03,SKU00097,Huile Curiosité,61,6,2026-01-11,23:59:59
WH03,SKU00098,Lingettes Discuter,13,2,2026-01-11,23:59:59
WH03,SKU00099,Poulet Gauche,154,7,2026-01-11,23:59:59
WH03,SKU00100,Sucre Émotion,495,73,2026-01-11,23:59:59
