warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH03,SKU00088,Yaourt Mémoire,160,22,2026-01-10,23:59:59
WH03,SKU00089,Biscuits Faute,103,4,2026-01-10,23:59:59
WH03,SKU00090,Laitue Parvenir,490,27,2026-01-10,23:59:59
WH03,SKU00091,Lait infantile Fortune,157,4,2026-01-10,23:59:59
WH03,SKU00092,Shampoing Nord,185,20,2026-01-10,23:59:59
WH03,SKU00093,Lait infantile Vif,298,57,2026-01-10,23:59:59
WH03,SKU00094,Poisson pané Rencontrer,424,57,2026-01-10,23:59:59
WH03,SKU00095,Boeuf Toucher,243,21,2026-01-10,23:59:59
WH03,SKU00096,Lessive Point,360,22,2026-01-10,23:59:59
WH03,SKU00097,Huile Curiosité,148,9,2026-01-10,23:59:59
WH03,SKU00098,Lingettes Discuter,51,8,2026-01-10,23:59:59
WH03,SKU00099,Poulet Gauche,81,4,2026-01-10,23:59:59
WH03,SKU00100,Sucre Émotion,83,13,2026-01-10,23:59:59
