warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH01,SKU00033,Sauce tomate Réunir,274,13,2026-01-10,23:59:59
WH01,SKU00034,Eau Rien,499,44,2026-01-10,23:59:59
WH01,SKU00035,Biscuits Peur,49,2,2026-01-10,23:59:59
WH01,SKU00036,Crème Étage,307,23,2026-01-10,23:59:59
WH01,SKU00037,Chocolat Peur,293,11,2026-01-10,23:59:59
WH01,SKU00038,Sauce tomate Montrer,456,56,2026-01-10,23:59:59
WH01,SKU00039,Crevettes Disparaître,361,22,2026-01-10,23:59:59
WH01,SKU00040,Biscuits Cerveau,259,9,2026-01-10,23:59:59
WH01,SKU00041,Crème Chair,416,56,2026-01-10,23:59:59
WH01,SKU00042,Confiture Toit,15,0,2026-01-10,23:59:59
WH01,SKU00043,Nettoyant Occasion,478,68,2026-01-10,23:59:59
WH01,SKU00044,Bananes Lentement,454,15,2026-01-10,23:59:59
WH01,SKU00045,Thon Note,413,39,2026-01-10,23:59:59
WH01,SKU00046,Biscuits Moyen,478,37,2026-01-10,23:59:59
WH01,SKU00047,Saumon Perdu,55,5,2026-01-10,23:59:59
WH01,SKU00048,Biscuits Avancer,349,23,2026-01-10,23:59:59
WH01,SKU00049,Légumes surgelés Trésor,302,33,2026-01-10,23:59:59
WH01,SKU00050,Oranges Terminer,85,3,2026-01-10,23:59:59
WH01,SKU00051,Thé Tant,254,12,2026-01-10,23:59:59
WH01,SKU00052,Légumes surgelés Chambre,308,9,2026-01-10,23:59:59
WH01,SKU00053,Glace Bas,313,58,2026-01-10,23:59:59
WH01,SKU00054,Sel Moins,172,29,2026-01-10,23:59:59
WH01,SKU00055,Conserves Inviter,475,84,2026-01-10,23:59:59
WH01,SKU00056,Lait infantile Chien,280,53,2026-01-10,23:59:59
WH01,SKU00057,Lait Étrange,199,28,2026-01-10,23:59:59
WH01,SKU00058,Lingettes Distinguer,483,14,2026-01-10,23:59:59
WH01,SKU00059,Glace Disparaître,342,8,2026-01-10,23:59:59
WH01,SKU00060,Savon Ramasser,173,15,2026-01-10,23:59:59
WH01,SKU00061,Savon Parent,187,9,2026-01-10,23:59:59
WH01,SKU00062,Huile Côté,122,15,2026-01-10,23:59:59
WH01,SKU00063,Thé Nommer,96,12,2026-01-10,23:59:59
WH01,SKU00064,Pâtes Deviner,21,2,2026-01-10,23:59:59
WH01,SKU00065,Poisson pané Flot,30,3,2026-01-10,23:59:59
WH01,SKU00066,Soda Peau,415,75,2026-01-10,23:59:59
WH01,SKU00067,Céréales Étranger,50,8,2026-01-10,23:59:59
WH01,SKU00068,Crème Bras,46,5,2026-01-10,23:59:59
WH01,SKU00069,Glace Pain,466,67,2026-01-10,23:59:59
WH01,SKU00070,Dentifrice Rejoindre,288,36,2026-01-10,23:59:59
WH01,SKU00071,Thon Chaleur,359,68,2026-01-10,23:59:59
WH01,SKU00072,Crevettes Autorité,267,25,2026-01-10,23:59:59
WH01,SKU00073,Yaourt Tenir,387,69,2026-01-10,23:59:59
WH01,SKU00074,Confiture Rassurer,329,25,2026-01-10,23:59:59
WH01,SKU00075,Couches Aide,144,10,2026-01-10,23:59:59
WH01,SKU00076,Lingettes Certainement,69,7,2026-01-10,23:59:59
WH01,SKU00077,Nettoyant Éprouver,390,25,2026-01-10,23:59:59
WH01,SKU00078,Thon Dehors,149,20,2026-01-10,23:59:59
WH01,SKU00079,Éponges Monter,218,25,2026-01-10,23:59:59
WH01,SKU00080,Confiture Poids,222,24,2026-01-10,23:59:59
WH01,SKU00081,Crème Pleurer,42,7,2026-01-10,23:59:59
WH01,SKU00082,Beurre Également,12,1,2026-01-10,23:59:59
WH01,SKU00083,Miel Mode,53,5,2026-01-10,23:59:59
WH01,SKU00084,Crème Baisser,287,30,2026-01-10,23:59:59
WH01,SKU00085,Biscuits Défendre,312,24,2026-01-10,23:59:59
WH01,SKU00086,Éponges Manier,156,31,2026-01-10,23:59:59
WH01,SKU00087,Confiture Absence,402,36,2026-01-10,23:59:59
WH01,SKU00088,Yaourt Mémoire,394,7,2026-01-10,23:59:59
WH01,SKU00089,Biscuits Faute,270,53,2026-01-10,23:59:59
WH01,SKU00090,Laitue Parvenir,21,1,2026-01-10,23:59:59
WH01,SKU00091,Lait infantile Fortune,484,11,2026-01-10,23:59:59
WH01,SKU00092,Shampoing Nord,157,11,2026-01-10,23:59:59
WH01,SKU00093,Lait infantile Vif,328,40,2026-01-10,23:59:59
WH01,SKU00094,Poisson pané Rencontrer,378,6,2026-01-10,23:59:59
WH01,SKU00095,Boeuf Toucher,273,1,2026-01-10,23:59:59
WH01,SKU00096,Lessive Point,24,2,2026-01-10,23:59:59
WH01,SKU00097,Huile Curiosité,197,12,2026-01-10,23:59:59
WH01,SKU00098,Lingettes Discuter,180,34,2026-01-10,23:59:59
WH01,SKU00099,Poulet Gauche,26,5,2026-01-10,23:59:59
WH01,SKU00100,Sucre Émotion,447,55,2026-01-10,23:59:59
