warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH01,SKU00065,Poisson pané Flot,190,20,2026-01-08,23:59:59
WH01,SKU00066,Soda Peau,252,36,2026-01-08,23:59:59
WH01,SKU00067,Céréales Étranger,444,35,2026-01-08,23:59:59
WH01,SKU00068,Crème Bras,251,11,2026-01-08,23:59:59
WH01,SKU00069,Glace Pain,391,65,2026-01-08,23:59:59
WH01,SKU00070,Dentifrice Rejoindre,143,12,2026-01-08,23:59:59
WH01,SKU00071,Thon Chaleur,113,18,2026-01-08,23:59:59
WH01,SKU00072,Crevettes Autorité,65,0,2026-01-08,23:59:59
WH01,SKU00073,Yaourt Tenir,269,51,2026-01-08,23:59:59
WH01,SKU00074,Confiture Rassurer,216,30,2026-01-08,23:59:59
WH01,SKU00075,Couches Aide,481,69,2026-01-08,23:59:59
WH01,SKU00076,Lingettes Certainement,16,2,2026-01-08,23:59:59
WH01,SKU00077,Nettoyant Éprouver,201,11,2026-01-08,23:59:59
WH01,SKU00078,Thon Dehors,234,7,2026-01-08,23:59:59
WH01,SKU00079,Éponges Monter,357,66,2026-01-08,23:59:59
WH01,SKU00080,Confiture Poids,235,20,2026-01-08,23:59:59
WH01,SKU00081,Crème Pleurer,352,1,2026-01-08,23:59:59
WH01,SKU00082,Beurre Également,6,0,2026-01-08,23:59:59
WH01,SKU00083,Miel Mode,194,37,2026-01-08,23:59:59
WH01,SKU00084,Crème Baisser,51,5,2026-01-08,23:59:59
WH01,SKU00085,Biscuits Défendre,185,16,2026-01-08,23:59:59
WH01,SKU00086,Éponges Manier,95,17,2026-01-08,23:59:59
WH01,SKU00087,Confiture Absence,134,7,2026-01-08,23:59:59
WH01,SKU00088,Yaourt Mémoire,137,15,2026-01-08,23:59:59
WH01,SKU00089,Biscuits Faute,490,78,2026-01-08,23:59:59
WH01,SKU00090,Laitue Parvenir,175,23,2026-01-08,23:59:59
WH01,SKU00091,Lait infantile Fortune,94,15,2026-01-08,23:59:59
WH01,SKU00092,Shampoing Nord,217,13,2026-01-08,23:59:59
WH01,SKU00093,Lait infantile Vif,214,23,2026-01-08,23:59:59
WH01,SKU00094,Poisson pané Rencontrer,186,25,2026-01-08,23:59:59
WH01,SKU00095,Boeuf Toucher,143,14,2026-01-08,23:59:59
WH01,SKU00096,Lessive Point,92,18,2026-01-08,23:59:59
WH01,SKU00097,Huile Curiosité,67,9,2026-01-08,23:59:59
WH01,SKU00098,Lingettes Discuter,351,29,2026-01-08,23:59:59
WH01,SKU00099,Poulet Gauche,416,12,2026-01-08,23:59:59
WH01,SKU00100,Sucre Émotion,369,34,2026-01-08,23:59:59
