warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH02,SKU00046,Biscuits Moyen,313,36,2026-01-08,23:59:59
WH02,SKU00047,Saumon Perdu,207,4,2026-01-08,23:59:59
WH02,SKU00048,Biscuits Avancer,40,2,2026-01-08,23:59:59
WH02,SKU00049,Légumes surgelés Trésor,175,14,2026-01-08,23:59:59
WH02,SKU00050,Oranges Terminer,160,20,2026-01-08,23:59:59
WH02,SKU00051,Thé Tant,334,37,2026-01-08,23:59:59
WH02,SKU00052,Légumes surgelés Chambre,363,34,2026-01-08,23:59:59
WH02,SKU00053,Glace Bas,309,41,2026-01-08,23:59:59
WH02,SKU00054,Sel Moins,202,17,2026-01-08,23:59:59
WH02,SKU00055,Conserves Inviter,454,56,2026-01-08,23:59:59
WH02,SKU00056,Lait infantile Chien,399,46,2026-01-08,23:59:59
WH02,SKU00057,Lait Étrange,382,75,2026-01-08,23:59:59
WH02,SKU00058,Lingettes Distinguer,266,28,2026-01-08,23:59:59
WH02,SKU00059,Glace Disparaître,211,10,2026-01-08,23:59:59
WH02,SKU00060,Savon Ramasser,94,0,2026-01-08,23:59:59
WH02,SKU00061,Savon Parent,64,11,2026-01-08,23:59:59
WH02,SKU00062,Huile Côté,120,21,2026-01-08,23:59:59
WH02,SKU00063,Thé Nommer,128,23,2026-01-08,23:59:59
WH02,SKU00064,Pâtes Deviner,358,10,2026-01-08,23:59:59
WH02,SKU00065,Poisson pané Flot,107,5,2026-01-08,23:59:59
WH02,SKU00066,Soda Peau,203,6,2026-01-08,23:59:59
WH02,SKU00067,Céréales Étranger,48,1,2026-01-08,23:59:59
WH02,SKU00068,Crème Bras,479,60,2026-01-08,23:59:59
WH02,SKU00069,Glace Pain,280,3,2026-01-08,23:59:59
WH02,SKU00070,Dentifrice Rejoindre,13,1,2026-01-08,23:59:59
WH02,SKU00071,Thon Chaleur,268,48,2026-01-08,23:59:59
WH02,SKU00072,Crevettes Autorité,42,1,2026-01-08,23:59:59
WH02,SKU00073,Yaourt Tenir,134,19,2026-01-08,23:59:59
WH02,SKU00074,Confiture Rassurer,79,2,2026-01-08,23:59:59
WH02,SKU00075,Couches Aide,335,49,2026-01-08,23:59:59
WH02,SKU00076,Lingettes Certainement,158,14,2026-01-08,23:59:59
WH02,SKU00077,Nettoyant Éprouver,126,23,2026-01-08,23:59:59
WH02,SKU00078,Thon Dehors,145,14,2026-01-08,23:59:59
WH02,SKU00079,Éponges Monter,320,16,2026-01-08,23:59:59
WH02,SKU00080,Confiture Poids,67,8,2026-01-08,23:59:59
WH02,SKU00081,Crème Pleurer,429,21,2026-01-08,23:59:59
WH02,SKU00082,Beurre Également,14,0,2026-01-08,23:59:59
WH02,SKU00083,Miel Mode,339,45,2026-01-08,23:59:59
WH02,SKU00084,Crème Baisser,440,41,2026-01-08,23:59:59
WH02,SKU00085,Biscuits Défendre,442,60,2026-01-08,23:59:59
WH02,SKU00086,Éponges Manier,239,34,2026-01-08,23:59:59
WH02,SKU00087,Confiture Absence,478,34,2026-01-08,23:59:59
WH02,SKU00088,Yaourt Mémoire,280,28,2026-01-08,23:59:59
WH02,SKU00089,Biscuits Faute,69,11,2026-01-08,23:59:59
WH02,SKU00090,Laitue Parvenir,276,11,2026-01-08,23:59:59
WH02,SKU00091,Lait infantile Fortune,302,38,2026-01-08,23:59:59
WH02,SKU00092,Shampoing Nord,233,40,2026-01-08,23:59:59
WH02,SKU00093,Lait infantile Vif,383,72,2026-01-08,23:59:59
WH02,SKU00094,Poisson pané Rencontrer,222,33,2026-01-08,23:59:59
WH02,SKU00095,Boeuf Toucher,327,39,2026-01-08,23:59:59
WH02,SKU00096,Lessive Point,465,44,2026-01-08,23:59:59
WH02,SKU00097,Huile Curiosité,246,34,2026-01-08,23:59:59
WH02,SKU00098,Lingettes Discuter,116,2,2026-01-08,23:59:59
WH02,SKU00099,Poulet Gauche,226,19,2026-01-08,23:59:59
WH02,SKU00100,Sucre Émotion,187,26,2026-01-08,23:59:59
