warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH03,SKU00084,Crème Baisser,222,20,2026-01-08,23:59:59
WH03,SKU00085,Biscuits Défendre,7,0,2026-01-08,23:59:59
WH03,SKU00086,Éponges Manier,406,35,2026-01-08,23:59:59
WH03,SKU00087,Confiture Absence,299,7,2026-01-08,23:59:59
WH03,SKU00088,Yaourt Mémoire,202,15,2026-01-08,23:59:59
WH03,SKU00089,Biscuits Faute,4,0,2026-01-08,23:59:59
WH03,SKU00090,Laitue Parvenir,297,50,2026-01-08,23:59:59
WH03,SKU00091,Lait infantile Fortune,353,60,2026-01-08,23:59:59
WH03,SKU00092,Shampoing Nord,352,19,2026-01-08,23:59:59
WH03,SKU00093,Lait infantile Vif,190,5,2026-01-08,23:59:59
WH03,SKU00094,Poisson pané Rencontrer,127,5,2026-01-08,23:59:59
WH03,SKU00095,Boeuf Toucher,255,5,2026-01-08,23:59:59
WH03,SKU00096,Lessive Point,351,43,2026-01-08,23:59:59
WH03,SKU00097,Huile Curiosité,476,80,2026-01-08,23:59:59
WH03,SKU00098,Lingettes Discuter,30,0,2026-01-08,23:59:59
WH03,SKU00099,Poulet Gauche,182,9,2026-01-08,23:59:59
WH03,SKU00100,Sucre Émotion,359,68,2026-01-08,23:59:59
