warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH01,SKU00059,Glace Disparaître,28,1,2026-01-12,23:59:59
WH01,SKU00060,Savon Ramasser,309,29,2026-01-12,23:59:59
WH01,SKU00061,Savon Parent,153,8,2026-01-12,23:59:59
WH01,SKU00062,Huile Côté,435,2,2026-01-12,23:59:59
WH01,SKU00063,Thé Nommer,257,32,2026-01-12,23:59:59
WH01,SKU00064,Pâtes Deviner,460,6,2026-01-12,23:59:59
WH01,SKU00065,Poisson pané Flot,390,55,2026-01-12,23:59:59
WH01,SKU00066,Soda Peau,249,2,2026-01-12,23:59:59
WH01,SKU00067,Céréales Étranger,258,46,2026-01-12,23:59:59
WH01,SKU00068,Crème Bras,494,77,2026-01-12,23:59:59
WH01,SKU00069,Glace Pain,285,30,2026-01-12,23:59:59
WH01,SKU00070,Dentifrice Rejoindre,496,5,2026-01-12,23:59:59
WH01,SKU00071,Thon Chaleur,305,10,2026-01-12,23:59:59
WH01,SKU00072,Crevettes Autorité,21,0,2026-01-12,23:59:59
WH01,SKU00073,Yaourt Tenir,306,44,2026-01-12,23:59:59
WH01,SKU00074,Confiture Rassurer,314,5,2026-01-12,23:59:59
WH01,SKU00075,Couches Aide,276,53,2026-01-12,23:59:59
WH01,SKU00076,Lingettes Certainement,370,36,2026-01-12,23:59:59
WH01,SKU00077,Nettoyant Éprouver,443,28,2026-01-12,23:59:59
WH01,SKU00078,Thon Dehors,40,1,2026-01-12,23:59:59
WH01,SKU00079,Éponges Monter,102,4,2026-01-12,23:59:59
WH01,SKU00080,Confiture Poids,415,49,2026-01-12,23:59:59
WH01,SKU00081,Crème Pleurer,193,6,2026-01-12,23:59:59
WH01,SKU00082,Beurre Également,49,5,2026-01-12,23:59:59
WH01,SKU00083,Miel Mode,275,17,2026-01-12,23:59:59
WH01,SKU00084,Crème Baisser,283,21,2026-01-12,23:59:59
WH01,SKU00085,Biscuits Défendre,287,3,2026-01-12,23:59:59
WH01,SKU00086,Éponges Manier,175,10,2026-01-12,23:59:59
WH01,SKU00087,Confiture Absence,409,51,2026-01-12,23:59:59
WH01,SKU00088,Yaourt Mémoire,123,5,2026-01-12,23:59:59
WH01,SKU00089,Biscuits Faute,336,15,2026-01-12,23:59:59
WH01,SKU00090,Laitue Parvenir,57,9,2026-01-12,23:59:59
WH01,SKU00091,Lait infantile Fortune,335,51,2026-01-12,23:59:59
WH01,SKU00092,Shampoing Nord,16,2,2026-01-12,23:59:59
WH01,SKU00093,Lait infantile Vif,232,43,2026-01-12,23:59:59
WH01,SKU00094,Poisson pané Rencontrer,344,20,2026-01-12,23:59:59
WH01,SKU00095,Boeuf Toucher,75,0,2026-01-12,23:59:59
WH01,SKU00096,Lessive Point,160,14,2026-01-12,23:59:59
WH01,SKU00097,Huile Curiosité,307,57,2026-01-12,23:59:59
WH01,SKU00098,Lingettes Discuter,240,43,2026-01-12,23:59:59
WH01,SKU00099,Poulet Gauche,3,0,2026-01-12,23:59:59
WH01,SKU00100,Sucre Émotion,244,17,2026-01-12,23:59:59
