warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH01,SKU00058,Lingettes Distinguer,263,20,2026-01-14,23:59:59
WH01,SKU00059,Glace Disparaître,161,0,2026-01-14,23:59:59
WH01,SKU00060,Savon Ramasser,392,3,2026-01-14,23:59:59
WH01,SKU00061,Savon Parent,85,10,2026-01-14,23:59:59
WH01,SKU00062,Huile Côté,402,61,2026-01-14,23:59:59
WH01,SKU00063,Thé Nommer,98,16,2026-01-14,23:59:59
WH01,SKU00064,Pâtes Deviner,5,0,2026-01-14,23:59:59
WH01,SKU00065,Poisson pané Flot,448,3,2026-01-14,23:59:59
WH01,SKU00066,Soda Peau,35,2,2026-01-14,23:59:59
WH01,SKU00067,Céréales Étranger,438,37,2026-01-14,23:59:59
WH01,SKU00068,Crème Bras,415,45,2026-01-14,23:59:59
WH01,SKU00069,Glace Pain,438,59,2026-01-14,23:59:59
WH01,SKU00070,Dentifrice Rejoindre,48,8,2026-01-14,23:59:59
WH01,SKU00071,Thon Chaleur,47,5,2026-01-14,23:59:59
WH01,SKU00072,Crevettes Autorité,286,3,2026-01-14,23:59:59
WH01,SKU00073,Yaourt Tenir,197,5,2026-01-14,23:59:59
WH01,SKU00074,Confiture Rassurer,306,18,2026-01-14,23:59:59
WH01,SKU00075,Couches Aide,311,36,2026-01-14,23:59:59
WH01,SKU00076,Lingettes Certainement,394,74,2026-01-14,23:59:59
WH01,SKU00077,Nettoyant Éprouver,59,3,2026-01-14,23:59:59
WH01,SKU00078,Thon Dehors,467,51,2026-01-14,23:59:59
WH01,SKU00079,Éponges Monter,320,47,2026-01-14,23:59:59
WH01,SKU00080,Confiture Poids,18,2,2026-01-14,23:59:59
WH01,SKU00081,Crème Pleurer,172,7,2026-01-14,23:59:59
WH01,SKU00082,Beurre Également,294,6,2026-01-14,23:59:59
WH01,SKU00083,Miel Mode,343,28,2026-01-14,23:59:59
WH01,SKU00084,Crème Baisser,426,73,2026-01-14,23:59:59
WH01,SKU00085,Biscuits Défendre,210,34,2026-01-14,23:59:59
WH01,SKU00086,Éponges Manier,224,5,2026-01-14,23:59:59
WH01,SKU00087,Confiture Absence,256,27,2026-01-14,23:59:59
WH01,SKU00088,Yaourt Mémoire,407,63,2026-01-14,23:59:59
WH01,SKU00089,Biscuits Faute,39,7,2026-01-14,23:59:59
WH01,SKU00090,Laitue Parvenir,3,0,2026-01-14,23:59:59
WH01,SKU00091,Lait infantile Fortune,328,39,2026-01-14,23:59:59
WH01,SKU00092,Shampoing Nord,312,60,2026-01-14,23:59:59
WH01,SKU00093,Lait infantile Vif,75,6,2026-01-14,23:59:59
WH01,SKU00094,Poisson pané Rencontrer,362,20,2026-01-14,23:59:59
WH01,SKU00095,Boeuf Toucher,384,71,2026-01-14,23:59:59
WH01,SKU00096,Lessive Point,464,91,2026-01-14,23:59:59
WH01,SKU00097,Huile Curiosité,488,46,2026-01-14,23:59:59
WH01,SKU00098,Lingettes Discuter,8,1,2026-01-14,23:59:59
WH01,SKU00099,Poulet Gauche,470,89,2026-01-14,23:59:59
WH01,SKU00100,Sucre Émotion,51,9,2026-01-14,23:59:59
