warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH03,SKU00065,Poisson pané Flot,367,18,2026-01-14,23:59:59
WH03,SKU00066,Soda Peau,165,9,2026-01-14,23:59:59
WH03,SKU00067,Céréales Étranger,140,5,2026-01-14,23:59:59
WH03,SKU00068,Crème Bras,492,25,2026-01-14,23:59:59
WH03,SKU00069,Glace Pain,174,9,2026-01-14,23:59:59
WH03,SKU00070,Dentifrice Rejoindre,174,24,2026-01-14,23:59:59
WH03,SKU00071,Thon Chaleur,425,4,2026-01-14,23:59:59
WH03,SKU00072,Crevettes Autorité,0,0,2026-01-14,23:59:59
WH03,SKU00073,Yaourt Tenir,266,20,2026-01-14,23:59:59
WH03,SKU00074,Confiture Rassurer,381,66,2026-01-14,23:59:59
WH03,SKU00075,Couches Aide,428,79,2026-01-14,23:59:59
WH03,SKU00076,Lingettes Certainement,158,24,2026-01-14,23:59:59
WH03,SKU00077,Nettoyant Éprouver,449,8,2026-01-14,23:59:59
WH03,SKU00078,Thon Dehors,231,11,2026-01-14,23:59:59
WH03,SKU00079,Éponges Monter,55,5,2026-01-14,23:59:59
WH03,SKU00080,Confiture Poids,489,7,2026-01-14,23:59:59
WH03,SKU00081,Crème Pleurer,173,9,2026-01-14,23:59:59
WH03,SKU00082,Beurre Également,4,0,2026-01-14,23:59:59
WH03,SKU00083,Miel Mode,464,29,2026-01-14,23:59:59
WH03,SKU00084,Crème Baisser,169,12,2026-01-14,23:59:59
WH03,SKU00085,Biscuits Défendre,392,11,2026-01-14,23:59:59
WH03,SKU00086,Éponges Manier,96,3,2026-01-14,23:59:59
WH03,SKU00087,Confiture Absence,263,17,2026-01-14,23:59:59
WH03,SKU00088,Yaourt Mémoire,190,26,2026-01-14,23:59:59
WH03,SKU00089,Biscuits Faute,8,1,2026-01-14,23:59:59
WH03,SKU00090,Laitue Parvenir,313,61,2026-01-14,23:59:59
WH03,SKU00091,Lait infantile Fortune,424,79,2026-01-14,23:59:59
WH03,SKU00092,Shampoing Nord,117,9,2026-01-14,23:59:59
WH03,SKU00093,Lait infantile Vif,339,19,2026-01-14,23:59:59
WH03,SKU00094,Poisson pané Rencontrer,124,4,2026-01-14,23:59:59
WH03,SKU00095,Boeuf Toucher,64,11,2026-01-14,23:59:59
WH03,SKU00096,Lessive Point,367,15,2026-01-14,23:59:59
WH03,SKU00097,Huile Curiosité,3,0,2026-01-14,23:59:59
WH03,SKU00098,Lingettes Discuter,452,18,2026-01-14,23:59:59
WH03,SKU00099,Poulet Gauche,471,74,2026-01-14,23:59:59
WH03,SKU00100,Sucre Émotion,138,8,2026-01-14,23:59:59
