warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH02,SKU00059,Glace Disparaître,284,42,2026-01-14,23:59:59
WH02,SKU00060,Savon Ramasser,352,64,2026-01-14,23:59:59
WH02,SKU00061,Savon Parent,358,13,2026-01-14,23:59:59
WH02,SKU00062,Huile Côté,433,2,2026-01-14,23:59:59
WH02,SKU00063,Thé Nommer,451,74,2026-01-14,23:59:59
WH02,SKU00064,Pâtes Deviner,360,49,2026-01-14,23:59:59
WH02,SKU00065,Poisson pané Flot,324,13,2026-01-14,23:59:59
WH02,SKU00066,Soda Peau,292,48,2026-01-14,23:59:59
WH02,SKU00067,Céréales Étranger,207,35,2026-01-14,23:59:59
WH02,SKU00068,Crème Bras,24,2,2026-01-14,23:59:59
WH02,SKU00069,Glace Pain,183,1,2026-01-14,23:59:59
WH02,SKU00070,Dentifrice Rejoindre,176,10,2026-01-14,23:59:59
WH02,SKU00071,Thon Chaleur,45,1,2026-01-14,23:59:59
WH02,SKU00072,Crevettes Autorité,72,12,2026-01-14,23:59:59
WH02,SKU00073,Yaourt Tenir,25,1,2026-01-14,23:59:59
WH02,SKU00074,Confiture Rassurer,405,54,2026-01-14,23:59:59
WH02,SKU00075,Couches Aide,3,0,2026-01-14,23:59:59
WH02,SKU00076,Lingettes Certainement,207,17,2026-01-14,23:59:59
WH02,SKU00077,Nettoyant Éprouver,397,13,2026-01-14,23:59:59
WH02,SKU00078,Thon Dehors,482,88,2026-01-14,23:59:59
WH02,SKU00079,Éponges Monter,455,71,2026-01-14,23:59:59
WH02,SKU00080,Confiture Poids,393,1,2026-01-14,23:59:59
WH02,SKU00081,Crème Pleurer,129,8,2026-01-14,23:59:59
WH02,SKU00082,Beurre Également,382,52,2026-01-14,23:59:59
WH02,SKU00083,Miel Mode,429,5,2026-01-14,23:59:59
WH02,SKU00084,Crème Baisser,448,69,2026-01-14,23:59:59
WH02,SKU00085,Biscuits Défendre,359,9,2026-01-14,23:59:59
WH02,SKU00086,Éponges Manier,354,63,2026-01-14,23:59:59
WH02,SKU00087,Confiture Absence,464,13,2026-01-14,23:59:59
WH02,SKU00088,Yaourt Mémoire,131,1,2026-01-14,23:59:59
WH02,SKU00089,Biscuits Faute,411,70,2026-01-14,23:59:59
WH02,SKU00090,Laitue Parvenir,430,30,2026-01-14,23:59:59
WH02,SKU00091,Lait infantile Fortune,139,13,2026-01-14,23:59:59
WH02,SKU00092,Shampoing Nord,288,20,2026-01-14,23:59:59
WH02,SKU00093,Lait infantile Vif,134,8,2026-01-14,23:59:59
WH02,SKU00094,Poisson pané Rencontrer,289,56,2026-01-14,23:59:59
WH02,SKU00095,Boeuf Toucher,180,1,2026-01-14,23:59:59
WH02,SKU00096,Lessive Point,419,51,2026-01-14,23:59:59
WH02,SKU00097,Huile Curiosité,5,1,2026-01-14,23:59:59
WH02,SKU00098,Lingettes Discuter,424,64,2026-01-14,23:59:59
WH02,SKU00099,Poulet Gauche,17,3,2026-01-14,23:59:59
WH02,SKU00100,Sucre Émotion,423,16,2026-01-14,23:59:59
